fpr	tpr
0.0	0.0
0.0	0.0
9.665571235260003E-5	0.0
1.9331142470520006E-4	0.0
2.8996713705780014E-4	0.0
2.8996713705780014E-4	4.825789016504198E-5
2.8996713705780014E-4	4.825789016504198E-5
2.8996713705780014E-4	4.825789016504198E-5
2.8996713705780014E-4	4.825789016504198E-5
2.8996713705780014E-4	4.825789016504198E-5
2.8996713705780014E-4	4.825789016504198E-5
2.8996713705780014E-4	4.825789016504198E-5
2.8996713705780014E-4	4.825789016504198E-5
2.8996713705780014E-4	9.651578033008396E-5
2.8996713705780014E-4	9.651578033008396E-5
2.8996713705780014E-4	1.4477367049512595E-4
2.8996713705780014E-4	1.9303156066016793E-4
2.8996713705780014E-4	1.9303156066016793E-4
2.8996713705780014E-4	1.9303156066016793E-4
2.8996713705780014E-4	2.4128945082520993E-4
2.8996713705780014E-4	2.895473409902519E-4
2.8996713705780014E-4	3.378052311552939E-4
2.8996713705780014E-4	3.378052311552939E-4
3.8662284941040013E-4	3.378052311552939E-4
3.8662284941040013E-4	3.378052311552939E-4
3.8662284941040013E-4	3.378052311552939E-4
3.8662284941040013E-4	3.378052311552939E-4
3.8662284941040013E-4	3.378052311552939E-4
3.8662284941040013E-4	3.378052311552939E-4
3.8662284941040013E-4	3.378052311552939E-4
3.8662284941040013E-4	3.8606312132033585E-4
3.8662284941040013E-4	3.8606312132033585E-4
3.8662284941040013E-4	3.8606312132033585E-4
3.8662284941040013E-4	3.8606312132033585E-4
3.8662284941040013E-4	4.3432101148537785E-4
3.8662284941040013E-4	4.8257890165041985E-4
3.8662284941040013E-4	5.308367918154619E-4
3.8662284941040013E-4	5.790946819805038E-4
3.8662284941040013E-4	6.273525721455458E-4
3.8662284941040013E-4	6.756104623105878E-4
3.8662284941040013E-4	6.756104623105878E-4
3.8662284941040013E-4	6.756104623105878E-4
3.8662284941040013E-4	6.756104623105878E-4
3.8662284941040013E-4	6.756104623105878E-4
3.8662284941040013E-4	7.238683524756298E-4
3.8662284941040013E-4	7.721262426406717E-4
3.8662284941040013E-4	8.203841328057138E-4
3.8662284941040013E-4	8.203841328057138E-4
3.8662284941040013E-4	8.203841328057138E-4
3.8662284941040013E-4	8.203841328057138E-4
3.8662284941040013E-4	8.686420229707557E-4
3.8662284941040013E-4	8.686420229707557E-4
3.8662284941040013E-4	9.168999131357977E-4
3.8662284941040013E-4	9.651578033008397E-4
