FalsePositiveRate	TruePositiveRate
0.0	0.01852688657930411
0.0	0.01852688657930411
0.0	0.01852688657930411
0.0	0.01852688657930411
0.0	0.01852688657930411
0.0	0.01852688657930411
0.0	0.01852688657930411
0.0	0.01852688657930411
0.0	0.018978761861726163
0.0	0.019430637144148215
0.0	0.019430637144148215
0.0	0.019882512426570267
0.0	0.02033438770899232
0.0	0.02033438770899232
0.0	0.02078626299141437
0.0	0.02078626299141437
0.0	0.021238138273836422
0.0	0.021238138273836422
0.0	0.021238138273836422
0.0	0.021238138273836422
0.0	0.021690013556258474
0.0	0.022141888838680523
0.0	0.022141888838680523
0.0	0.022593764121102575
0.0	0.023045639403524627
0.0	0.023045639403524627
0.0	0.02349751468594668
0.0	0.02394938996836873
0.0	0.024401265250790782
0.0	0.024401265250790782
0.0	0.024401265250790782
0.0	0.024853140533212834
0.0	0.024853140533212834
0.0	0.024853140533212834
0.0	0.025305015815634886
0.0	0.025756891098056935
0.0	0.026208766380478987
0.0	0.02666064166290104
0.0	0.02666064166290104
0.0	0.02666064166290104
0.0	0.02711251694532309
0.0	0.02711251694532309
0.0	0.027564392227745142
0.0	0.027564392227745142
0.0	0.027564392227745142
0.0	0.028016267510167194
0.0	0.028468142792589246
0.0	0.028468142792589246
0.0	0.028920018075011298
0.0	0.028920018075011298
0.0	0.02937189335743335
0.0	0.02937189335743335
0.0	0.0298237686398554
0.0	0.0298237686398554
0.0	0.03027564392227745
0.0	0.030727519204699502
0.0	0.030727519204699502
0.0	0.030727519204699502
0.0	0.030727519204699502
0.0	0.030727519204699502
0.0	0.030727519204699502
0.0	0.030727519204699502
0.0	0.031179394487121554
0.0	0.031631269769543606
0.0	0.032083145051965654
0.0	0.03253502033438771
0.0	0.03298689561680976
0.0	0.03298689561680976
0.0	0.033438770899231814
0.0	0.033438770899231814
0.0	0.033438770899231814
0.0	0.03389064618165386
0.0	0.03389064618165386
0.0	0.03389064618165386
0.0	0.03389064618165386
0.0	0.03389064618165386
0.0	0.03389064618165386
0.0	0.03389064618165386
0.0	0.03389064618165386
0.0	0.03434252146407592
0.0	0.03434252146407592
0.0	0.03434252146407592
0.0	0.03434252146407592
0.0	0.034794396746497966
0.0	0.034794396746497966
0.0	0.034794396746497966
0.0	0.03524627202892002
0.0	0.03569814731134207
0.0	0.03569814731134207
0.0	0.03615002259376412
0.0	0.036601897876186174
0.0	0.036601897876186174
0.0	0.03705377315860822
0.0	0.03750564844103028
0.0	0.03750564844103028
0.0	0.03750564844103028
0.0	0.03750564844103028
0.0	0.037957523723452326
0.0	0.03840939900587438
0.0	0.03840939900587438
0.0	0.03886127428829643
0.0	0.03886127428829643
0.0	0.03886127428829643
0.0	0.03886127428829643
0.0	0.039313149570718485
0.0	0.039313149570718485
0.0	0.039313149570718485
0.0	0.039313149570718485
0.0	0.03976502485314053
0.0	0.04021690013556258
0.0	0.04066877541798464
0.0	0.04066877541798464
0.0	0.04066877541798464
0.0	0.041120650700406686
0.0	0.041120650700406686
0.0	0.04157252598282874
0.0	0.04157252598282874
0.0	0.04202440126525079
0.0	0.042476276547672845
0.0	0.04292815183009489
0.0	0.04292815183009489
0.0	0.04338002711251695
0.0	0.043831902394939
0.0	0.044283777677361046
0.0	0.0447356529597831
0.0	0.0447356529597831
0.0	0.0447356529597831
0.0	0.0447356529597831
0.0	0.0447356529597831
0.0	0.04518752824220515
0.0	0.04518752824220515
0.0	0.04518752824220515
0.0	0.04518752824220515
0.0	0.04518752824220515
0.0	0.04518752824220515
0.0	0.04518752824220515
0.0	0.04518752824220515
0.0	0.04518752824220515
0.0	0.045639403524627205
0.0	0.045639403524627205
0.0	0.045639403524627205
0.0	0.04609127880704925
0.0	0.04609127880704925
0.0	0.04654315408947131
0.0	0.04654315408947131
0.0	0.04699502937189336
0.0	0.047446904654315405
0.0	0.047446904654315405
0.0	0.04789877993673746
0.0	0.04789877993673746
0.0	0.04789877993673746
0.0	0.04835065521915951
0.0	0.048802530501581565
0.0	0.048802530501581565
0.0	0.04925440578400361
0.0	0.04970628106642567
0.0	0.05015815634884772
0.0	0.05061003163126977
0.0	0.05061003163126977
0.0	0.05106190691369182
0.0	0.05151378219611387
0.0	0.051965657478535925
0.0	0.05241753276095797
0.0	0.05241753276095797
0.0	0.05286940804338003
0.0	0.05286940804338003
0.0	0.05332128332580208
0.0	0.05332128332580208
0.0	0.05332128332580208
0.0	0.05332128332580208
0.0	0.05332128332580208
0.0	0.05377315860822413
0.0	0.05422503389064618
0.0	0.054676909173068236
0.0	0.055128784455490284
0.0	0.055128784455490284
0.0	0.055128784455490284
0.0	0.055128784455490284
0.0	0.055128784455490284
0.0	0.055128784455490284
0.0	0.05558065973791233
0.0	0.05603253502033439
0.0	0.05648441030275644
0.0	0.05693628558517849
0.0	0.05693628558517849
0.0	0.05693628558517849
0.0	0.05738816086760054
0.0	0.05738816086760054
0.0	0.057840036150022596
0.0	0.058291911432444644
0.0	0.058291911432444644
0.0	0.058291911432444644
0.0	0.058291911432444644
0.0	0.058291911432444644
0.0	0.0587437867148667
0.0	0.05919566199728875
0.0	0.05919566199728875
0.0	0.0596475372797108
0.0	0.0596475372797108
0.0	0.06009941256213285
0.0	0.06009941256213285
0.0	0.06009941256213285
0.0	0.0605512878445549
0.0	0.0605512878445549
0.0	0.0605512878445549
0.0	0.061003163126976956
0.0	0.061003163126976956
0.0	0.061003163126976956
0.0	0.061455038409399004
0.0	0.06190691369182106
0.0	0.06190691369182106
0.0	0.06235878897424311
0.0	0.06281066425666516
0.0	0.06326253953908721
0.0	0.06371441482150926
0.0	0.06416629010393131
0.0	0.06461816538635337
0.0	0.06507004066877542
0.0	0.06552191595119747
0.0	0.06597379123361952
0.0	0.06642566651604158
0.0	0.06642566651604158
0.0	0.06642566651604158
0.0	0.06642566651604158
0.0	0.06687754179846363
0.0	0.06687754179846363
0.0	0.06687754179846363
0.0	0.06687754179846363
0.0	0.06732941708088568
0.0	0.06778129236330772
0.0	0.06778129236330772
0.0	0.06823316764572977
0.0	0.06868504292815183
0.0	0.06868504292815183
0.0	0.06868504292815183
0.0	0.06868504292815183
0.0	0.06868504292815183
0.0	0.06913691821057388
0.0	0.06913691821057388
0.0	0.06913691821057388
0.0	0.06958879349299593
0.0	0.06958879349299593
0.0	0.06958879349299593
0.0	0.06958879349299593
0.0	0.06958879349299593
0.0	0.06958879349299593
0.0	0.07004066877541798
0.0	0.07004066877541798
0.0	0.07049254405784004
0.0	0.07094441934026209
0.0	0.07094441934026209
0.0	0.07094441934026209
0.0	0.07139629462268414
0.0	0.07184816990510619
0.0	0.07230004518752824
0.0	0.0727519204699503
0.0	0.07320379575237235
0.0	0.0736556710347944
0.0	0.07410754631721644
0.0	0.0745594215996385
0.0	0.0745594215996385
0.0	0.0745594215996385
0.0	0.0745594215996385
0.0	0.07501129688206055
0.0	0.0754631721644826
0.0	0.07591504744690465
0.0	0.0763669227293267
0.0	0.0763669227293267
0.0	0.0763669227293267
0.0	0.07681879801174876
0.0	0.07681879801174876
0.0	0.07681879801174876
0.0	0.07681879801174876
0.0	0.07681879801174876
0.0	0.07727067329417081
0.0	0.07727067329417081
0.0	0.07727067329417081
0.0	0.07727067329417081
0.0	0.07772254857659286
0.0	0.07817442385901491
0.0	0.07817442385901491
0.0	0.07817442385901491
0.0	0.07862629914143697
0.0	0.07862629914143697
0.0	0.07862629914143697
0.0	0.07907817442385902
0.0	0.07953004970628107
0.0	0.07953004970628107
0.0	0.07953004970628107
0.0	0.07953004970628107
0.0	0.07998192498870312
0.0	0.07998192498870312
0.0	0.08043380027112516
0.0	0.08088567555354723
0.0	0.08088567555354723
0.0	0.08088567555354723
0.0	0.08133755083596927
0.0	0.08133755083596927
0.0	0.08178942611839132
0.0	0.08224130140081337
0.0	0.08269317668323543
0.0	0.08269317668323543
0.0	0.08269317668323543
0.0	0.08314505196565748
0.0	0.08314505196565748
0.0	0.08314505196565748
0.0	0.08314505196565748
0.0	0.08314505196565748
0.0	0.08359692724807953
0.0	0.08359692724807953
0.0	0.08359692724807953
0.0	0.08404880253050158
0.0	0.08450067781292363
0.0	0.08495255309534569
0.0	0.08540442837776774
0.0	0.08585630366018979
0.0	0.08585630366018979
0.0	0.08630817894261184
0.0	0.08630817894261184
0.0	0.0867600542250339
0.023809523809523808	0.0867600542250339
0.023809523809523808	0.0867600542250339
0.023809523809523808	0.0867600542250339
0.023809523809523808	0.08721192950745595
0.023809523809523808	0.087663804789878
0.023809523809523808	0.08811568007230004
0.023809523809523808	0.08811568007230004
0.023809523809523808	0.08811568007230004
0.023809523809523808	0.08811568007230004
0.023809523809523808	0.08856755535472209
0.023809523809523808	0.08856755535472209
0.023809523809523808	0.08901943063714415
0.023809523809523808	0.08901943063714415
0.023809523809523808	0.0894713059195662
0.023809523809523808	0.08992318120198825
0.023809523809523808	0.08992318120198825
0.023809523809523808	0.0903750564844103
0.023809523809523808	0.0903750564844103
0.023809523809523808	0.0903750564844103
0.023809523809523808	0.0903750564844103
0.023809523809523808	0.09082693176683236
0.023809523809523808	0.09127880704925441
0.023809523809523808	0.09127880704925441
0.023809523809523808	0.09127880704925441
0.023809523809523808	0.09127880704925441
0.023809523809523808	0.09173068233167646
0.023809523809523808	0.0921825576140985
0.023809523809523808	0.09263443289652055
0.023809523809523808	0.09308630817894262
0.023809523809523808	0.09308630817894262
0.023809523809523808	0.09308630817894262
0.023809523809523808	0.09308630817894262
0.023809523809523808	0.09353818346136467
0.023809523809523808	0.09353818346136467
0.023809523809523808	0.09399005874378671
0.023809523809523808	0.09399005874378671
0.023809523809523808	0.09444193402620876
0.023809523809523808	0.09444193402620876
0.023809523809523808	0.09444193402620876
0.023809523809523808	0.09489380930863081
0.023809523809523808	0.09489380930863081
0.023809523809523808	0.09489380930863081
0.023809523809523808	0.09534568459105287
0.023809523809523808	0.09534568459105287
0.023809523809523808	0.09579755987347492
0.023809523809523808	0.09579755987347492
0.023809523809523808	0.09579755987347492
0.023809523809523808	0.09624943515589697
0.023809523809523808	0.09624943515589697
0.023809523809523808	0.09670131043831902
0.023809523809523808	0.09670131043831902
0.023809523809523808	0.09715318572074108
0.023809523809523808	0.09760506100316313
0.023809523809523808	0.09805693628558518
0.023809523809523808	0.09805693628558518
0.023809523809523808	0.09850881156800723
0.023809523809523808	0.09850881156800723
0.023809523809523808	0.09850881156800723
0.023809523809523808	0.09896068685042927
0.023809523809523808	0.09941256213285134
0.023809523809523808	0.09986443741527339
0.023809523809523808	0.09986443741527339
0.023809523809523808	0.09986443741527339
0.023809523809523808	0.09986443741527339
0.023809523809523808	0.09986443741527339
0.023809523809523808	0.10031631269769543
0.023809523809523808	0.10031631269769543
0.023809523809523808	0.10031631269769543
0.023809523809523808	0.10031631269769543
0.023809523809523808	0.10076818798011748
0.023809523809523808	0.10122006326253954
0.023809523809523808	0.1016719385449616
0.023809523809523808	0.10212381382738364
0.023809523809523808	0.10257568910980569
0.023809523809523808	0.10257568910980569
0.023809523809523808	0.10257568910980569
0.023809523809523808	0.10257568910980569
0.023809523809523808	0.10257568910980569
0.023809523809523808	0.10257568910980569
0.023809523809523808	0.10302756439222774
0.023809523809523808	0.10302756439222774
0.023809523809523808	0.10302756439222774
0.023809523809523808	0.10302756439222774
0.023809523809523808	0.10302756439222774
0.023809523809523808	0.10302756439222774
0.023809523809523808	0.10302756439222774
0.023809523809523808	0.10302756439222774
0.023809523809523808	0.10302756439222774
0.023809523809523808	0.1034794396746498
0.023809523809523808	0.10393131495707185
0.023809523809523808	0.1043831902394939
0.023809523809523808	0.1043831902394939
0.023809523809523808	0.10483506552191595
0.023809523809523808	0.10528694080433801
0.023809523809523808	0.10573881608676006
0.023809523809523808	0.1061906913691821
0.023809523809523808	0.10664256665160415
0.023809523809523808	0.10664256665160415
0.023809523809523808	0.1070944419340262
0.023809523809523808	0.1070944419340262
0.023809523809523808	0.1070944419340262
0.023809523809523808	0.1070944419340262
0.023809523809523808	0.10754631721644826
0.023809523809523808	0.10754631721644826
0.023809523809523808	0.10754631721644826
0.023809523809523808	0.10754631721644826
0.023809523809523808	0.10799819249887031
0.023809523809523808	0.10799819249887031
0.023809523809523808	0.10799819249887031
0.023809523809523808	0.10845006778129236
0.023809523809523808	0.10890194306371441
0.023809523809523808	0.10890194306371441
0.023809523809523808	0.10935381834613647
0.023809523809523808	0.10980569362855852
0.023809523809523808	0.11025756891098057
0.023809523809523808	0.11070944419340262
0.023809523809523808	0.11116131947582467
0.023809523809523808	0.11116131947582467
0.023809523809523808	0.11161319475824673
0.023809523809523808	0.11161319475824673
0.023809523809523808	0.11206507004066878
0.023809523809523808	0.11206507004066878
0.023809523809523808	0.11206507004066878
0.023809523809523808	0.11206507004066878
0.023809523809523808	0.11206507004066878
0.023809523809523808	0.11206507004066878
0.023809523809523808	0.11251694532309083
0.023809523809523808	0.11251694532309083
0.023809523809523808	0.11296882060551287
0.023809523809523808	0.11296882060551287
0.023809523809523808	0.11342069588793494
0.023809523809523808	0.11387257117035698
0.023809523809523808	0.11432444645277903
0.023809523809523808	0.11432444645277903
0.023809523809523808	0.11477632173520108
0.023809523809523808	0.11522819701762313
0.023809523809523808	0.11568007230004519
0.023809523809523808	0.11613194758246724
0.023809523809523808	0.11658382286488929
0.023809523809523808	0.11703569814731134
0.023809523809523808	0.11703569814731134
0.023809523809523808	0.1174875734297334
0.023809523809523808	0.1174875734297334
0.023809523809523808	0.11793944871215545
0.023809523809523808	0.11793944871215545
0.023809523809523808	0.1183913239945775
0.023809523809523808	0.11884319927699954
0.023809523809523808	0.1192950745594216
0.023809523809523808	0.11974694984184366
0.023809523809523808	0.1201988251242657
0.023809523809523808	0.1201988251242657
0.023809523809523808	0.12065070040668775
0.023809523809523808	0.1211025756891098
0.023809523809523808	0.12155445097153186
0.023809523809523808	0.12200632625395391
0.023809523809523808	0.12245820153637596
0.023809523809523808	0.12245820153637596
0.023809523809523808	0.12291007681879801
0.023809523809523808	0.12336195210122006
0.023809523809523808	0.12336195210122006
0.023809523809523808	0.12381382738364212
0.023809523809523808	0.12381382738364212
0.023809523809523808	0.12426570266606417
0.023809523809523808	0.12471757794848622
0.023809523809523808	0.12471757794848622
0.023809523809523808	0.12516945323090828
0.023809523809523808	0.12562132851333033
0.023809523809523808	0.12607320379575238
0.023809523809523808	0.12652507907817442
0.023809523809523808	0.12697695436059647
0.023809523809523808	0.12742882964301852
0.023809523809523808	0.12788070492544057
0.023809523809523808	0.12833258020786262
0.023809523809523808	0.12833258020786262
0.023809523809523808	0.1287844554902847
0.023809523809523808	0.12923633077270674
0.023809523809523808	0.1296882060551288
0.023809523809523808	0.13014008133755084
0.023809523809523808	0.1305919566199729
0.023809523809523808	0.13104383190239494
0.023809523809523808	0.13149570718481698
0.023809523809523808	0.13149570718481698
0.023809523809523808	0.13194758246723903
0.023809523809523808	0.13239945774966108
0.023809523809523808	0.13239945774966108
0.023809523809523808	0.13239945774966108
0.023809523809523808	0.13239945774966108
0.023809523809523808	0.13285133303208316
0.023809523809523808	0.13285133303208316
0.023809523809523808	0.1333032083145052
0.023809523809523808	0.1333032083145052
0.023809523809523808	0.13375508359692725
0.023809523809523808	0.13375508359692725
0.023809523809523808	0.13375508359692725
0.023809523809523808	0.1342069588793493
0.023809523809523808	0.1342069588793493
0.023809523809523808	0.13465883416177135
0.023809523809523808	0.1351107094441934
0.023809523809523808	0.1351107094441934
0.023809523809523808	0.1351107094441934
0.023809523809523808	0.1351107094441934
0.023809523809523808	0.1351107094441934
0.023809523809523808	0.1351107094441934
0.023809523809523808	0.1351107094441934
0.023809523809523808	0.1351107094441934
0.023809523809523808	0.1351107094441934
0.023809523809523808	0.1351107094441934
0.023809523809523808	0.13556258472661545
0.047619047619047616	0.13556258472661545
0.047619047619047616	0.1360144600090375
0.047619047619047616	0.1360144600090375
0.07142857142857142	0.1360144600090375
0.07142857142857142	0.13646633529145955
0.07142857142857142	0.13691821057388162
0.07142857142857142	0.13737008585630367
0.07142857142857142	0.13737008585630367
0.07142857142857142	0.13782196113872572
0.07142857142857142	0.13782196113872572
0.07142857142857142	0.13827383642114777
0.07142857142857142	0.13872571170356982
0.07142857142857142	0.13872571170356982
0.07142857142857142	0.13872571170356982
0.07142857142857142	0.13872571170356982
0.07142857142857142	0.13872571170356982
0.07142857142857142	0.13872571170356982
0.07142857142857142	0.13917758698599186
0.07142857142857142	0.1396294622684139
0.07142857142857142	0.1396294622684139
0.07142857142857142	0.14008133755083596
0.07142857142857142	0.14008133755083596
0.07142857142857142	0.14008133755083596
0.07142857142857142	0.140533212833258
0.07142857142857142	0.14098508811568009
0.07142857142857142	0.14143696339810213
0.07142857142857142	0.14188883868052418
0.07142857142857142	0.14234071396294623
0.07142857142857142	0.14279258924536828
0.07142857142857142	0.14324446452779033
0.07142857142857142	0.14324446452779033
0.07142857142857142	0.14324446452779033
0.07142857142857142	0.14324446452779033
0.07142857142857142	0.14369633981021238
0.07142857142857142	0.14414821509263442
0.07142857142857142	0.14414821509263442
0.07142857142857142	0.14414821509263442
0.07142857142857142	0.14460009037505647
0.07142857142857142	0.14460009037505647
0.07142857142857142	0.14505196565747855
0.07142857142857142	0.14505196565747855
0.07142857142857142	0.14505196565747855
0.07142857142857142	0.1455038409399006
0.07142857142857142	0.14595571622232265
0.07142857142857142	0.1464075915047447
0.07142857142857142	0.14685946678716674
0.07142857142857142	0.14685946678716674
0.07142857142857142	0.14685946678716674
0.07142857142857142	0.14685946678716674
0.07142857142857142	0.14685946678716674
0.07142857142857142	0.1473113420695888
0.07142857142857142	0.1473113420695888
0.07142857142857142	0.1473113420695888
0.07142857142857142	0.1473113420695888
0.07142857142857142	0.1473113420695888
0.07142857142857142	0.14776321735201084
0.07142857142857142	0.14776321735201084
0.07142857142857142	0.1482150926344329
0.07142857142857142	0.14866696791685494
0.07142857142857142	0.14866696791685494
0.07142857142857142	0.14866696791685494
0.07142857142857142	0.14866696791685494
0.07142857142857142	0.149118843199277
0.07142857142857142	0.14957071848169906
0.07142857142857142	0.14957071848169906
0.07142857142857142	0.1500225937641211
0.07142857142857142	0.15047446904654316
0.07142857142857142	0.1509263443289652
0.07142857142857142	0.1509263443289652
0.07142857142857142	0.1509263443289652
0.07142857142857142	0.1509263443289652
0.07142857142857142	0.15137821961138725
0.07142857142857142	0.1518300948938093
0.07142857142857142	0.15228197017623135
0.07142857142857142	0.15228197017623135
0.07142857142857142	0.15228197017623135
0.07142857142857142	0.15228197017623135
0.07142857142857142	0.15228197017623135
0.07142857142857142	0.15228197017623135
0.07142857142857142	0.15228197017623135
0.07142857142857142	0.1527338454586534
0.07142857142857142	0.1527338454586534
0.07142857142857142	0.1527338454586534
0.07142857142857142	0.15318572074107548
0.09523809523809523	0.15318572074107548
0.09523809523809523	0.15318572074107548
0.11904761904761904	0.15318572074107548
0.11904761904761904	0.15363759602349752
0.11904761904761904	0.15363759602349752
0.14285714285714285	0.15363759602349752
0.14285714285714285	0.15363759602349752
0.14285714285714285	0.15408947130591957
0.14285714285714285	0.15454134658834162
0.14285714285714285	0.15454134658834162
0.14285714285714285	0.15454134658834162
0.14285714285714285	0.15499322187076367
0.14285714285714285	0.15544509715318572
0.14285714285714285	0.15589697243560777
0.14285714285714285	0.15589697243560777
0.14285714285714285	0.15589697243560777
0.14285714285714285	0.15589697243560777
0.14285714285714285	0.15589697243560777
0.14285714285714285	0.15589697243560777
0.14285714285714285	0.15634884771802982
0.14285714285714285	0.15634884771802982
0.14285714285714285	0.15634884771802982
0.14285714285714285	0.15634884771802982
0.14285714285714285	0.15634884771802982
0.14285714285714285	0.15634884771802982
0.14285714285714285	0.15680072300045186
0.14285714285714285	0.15680072300045186
0.14285714285714285	0.15725259828287394
0.14285714285714285	0.15725259828287394
0.14285714285714285	0.157704473565296
0.14285714285714285	0.157704473565296
0.14285714285714285	0.157704473565296
0.14285714285714285	0.157704473565296
0.14285714285714285	0.15815634884771804
0.14285714285714285	0.15860822413014009
0.14285714285714285	0.15860822413014009
0.14285714285714285	0.15860822413014009
0.14285714285714285	0.15860822413014009
0.14285714285714285	0.15860822413014009
0.14285714285714285	0.15906009941256213
0.14285714285714285	0.15906009941256213
0.14285714285714285	0.15951197469498418
0.14285714285714285	0.15951197469498418
0.14285714285714285	0.15996384997740623
0.14285714285714285	0.16041572525982828
0.14285714285714285	0.16086760054225033
0.14285714285714285	0.16086760054225033
0.14285714285714285	0.1613194758246724
0.14285714285714285	0.1613194758246724
0.14285714285714285	0.1613194758246724
0.14285714285714285	0.1613194758246724
0.14285714285714285	0.16177135110709445
0.14285714285714285	0.1622232263895165
0.14285714285714285	0.16267510167193855
0.14285714285714285	0.16267510167193855
0.14285714285714285	0.16267510167193855
0.14285714285714285	0.1631269769543606
0.14285714285714285	0.16357885223678265
0.14285714285714285	0.1640307275192047
0.14285714285714285	0.1640307275192047
0.14285714285714285	0.1640307275192047
0.14285714285714285	0.1640307275192047
0.14285714285714285	0.1640307275192047
0.14285714285714285	0.16448260280162674
0.14285714285714285	0.1649344780840488
0.14285714285714285	0.16538635336647087
0.14285714285714285	0.16538635336647087
0.14285714285714285	0.16583822864889292
0.14285714285714285	0.16629010393131496
0.14285714285714285	0.16629010393131496
0.14285714285714285	0.166741979213737
0.14285714285714285	0.166741979213737
0.14285714285714285	0.166741979213737
0.14285714285714285	0.16719385449615906
0.14285714285714285	0.16719385449615906
0.14285714285714285	0.1676457297785811
0.14285714285714285	0.1676457297785811
0.14285714285714285	0.16809760506100316
0.16666666666666666	0.16809760506100316
0.16666666666666666	0.1685494803434252
0.16666666666666666	0.1685494803434252
0.16666666666666666	0.1685494803434252
0.16666666666666666	0.16900135562584725
0.16666666666666666	0.16900135562584725
0.16666666666666666	0.16900135562584725
0.16666666666666666	0.16945323090826933
0.16666666666666666	0.16990510619069138
0.16666666666666666	0.16990510619069138
0.16666666666666666	0.16990510619069138
0.16666666666666666	0.16990510619069138
0.16666666666666666	0.17035698147311343
0.16666666666666666	0.17080885675553548
0.16666666666666666	0.17126073203795752
0.16666666666666666	0.17126073203795752
0.16666666666666666	0.17171260732037957
0.16666666666666666	0.17171260732037957
0.16666666666666666	0.17216448260280162
0.16666666666666666	0.17261635788522367
0.16666666666666666	0.17261635788522367
0.16666666666666666	0.17261635788522367
0.16666666666666666	0.17306823316764572
0.16666666666666666	0.17306823316764572
0.16666666666666666	0.17306823316764572
0.16666666666666666	0.1735201084500678
0.16666666666666666	0.17397198373248984
0.16666666666666666	0.17397198373248984
0.16666666666666666	0.1744238590149119
0.16666666666666666	0.17487573429733394
0.16666666666666666	0.175327609579756
0.16666666666666666	0.17577948486217804
0.16666666666666666	0.17577948486217804
0.16666666666666666	0.17577948486217804
0.16666666666666666	0.17623136014460009
0.16666666666666666	0.17623136014460009
0.16666666666666666	0.17668323542702213
0.16666666666666666	0.17668323542702213
0.16666666666666666	0.17668323542702213
0.16666666666666666	0.17713511070944418
0.16666666666666666	0.17713511070944418
0.16666666666666666	0.17713511070944418
0.16666666666666666	0.17758698599186626
0.16666666666666666	0.1780388612742883
0.16666666666666666	0.1780388612742883
0.16666666666666666	0.17849073655671036
0.16666666666666666	0.17849073655671036
0.16666666666666666	0.17849073655671036
0.16666666666666666	0.1789426118391324
0.16666666666666666	0.17939448712155445
0.16666666666666666	0.17939448712155445
0.16666666666666666	0.1798463624039765
0.16666666666666666	0.1798463624039765
0.16666666666666666	0.1798463624039765
0.16666666666666666	0.18029823768639855
0.16666666666666666	0.18029823768639855
0.16666666666666666	0.18029823768639855
0.16666666666666666	0.1807501129688206
0.16666666666666666	0.1807501129688206
0.16666666666666666	0.1807501129688206
0.16666666666666666	0.18120198825124265
0.16666666666666666	0.18165386353366472
0.16666666666666666	0.18210573881608677
0.16666666666666666	0.18210573881608677
0.16666666666666666	0.18255761409850882
0.16666666666666666	0.18300948938093087
0.16666666666666666	0.18300948938093087
0.16666666666666666	0.18346136466335292
0.16666666666666666	0.18346136466335292
0.16666666666666666	0.18391323994577496
0.16666666666666666	0.18391323994577496
0.16666666666666666	0.18391323994577496
0.16666666666666666	0.184365115228197
0.16666666666666666	0.184365115228197
0.16666666666666666	0.184365115228197
0.16666666666666666	0.18481699051061906
0.16666666666666666	0.1852688657930411
0.16666666666666666	0.1852688657930411
0.16666666666666666	0.1852688657930411
0.16666666666666666	0.1852688657930411
0.16666666666666666	0.18572074107546319
0.16666666666666666	0.18572074107546319
0.16666666666666666	0.18617261635788523
0.16666666666666666	0.18662449164030728
0.16666666666666666	0.18662449164030728
0.16666666666666666	0.18707636692272933
0.16666666666666666	0.18752824220515138
0.16666666666666666	0.18752824220515138
0.16666666666666666	0.18752824220515138
0.16666666666666666	0.18752824220515138
0.16666666666666666	0.18752824220515138
0.16666666666666666	0.18798011748757343
0.16666666666666666	0.18843199276999548
0.16666666666666666	0.18843199276999548
0.16666666666666666	0.18843199276999548
0.16666666666666666	0.18888386805241753
0.16666666666666666	0.18888386805241753
0.16666666666666666	0.18888386805241753
0.16666666666666666	0.18933574333483957
0.16666666666666666	0.18978761861726162
0.16666666666666666	0.1902394938996837
0.16666666666666666	0.19069136918210575
0.16666666666666666	0.1911432444645278
0.16666666666666666	0.19159511974694984
0.16666666666666666	0.1920469950293719
0.16666666666666666	0.19249887031179394
0.16666666666666666	0.192950745594216
0.16666666666666666	0.192950745594216
0.16666666666666666	0.192950745594216
0.16666666666666666	0.192950745594216
0.19047619047619047	0.192950745594216
0.19047619047619047	0.192950745594216
0.19047619047619047	0.192950745594216
0.19047619047619047	0.19340262087663804
0.19047619047619047	0.19340262087663804
